Index         Status  Sats  RTC-date  RTC-time  FIX-date      FIX-time   Delta(s)     Latitude    Longitude  Altitude(m)    HDOP        eRes  Temperature(C)  Voltage(V)
 2440          Valid   7/7  25/05/20  11:15:06  25/05/20  11:15:04.438     -1.562     40.53932    141.55797        50.82     1.2         0.9            33.5        3.95
 2441          Valid   8/8  25/05/20  11:20:06  25/05/20  11:20:04.434     -1.566     40.53931    141.55791        46.51     1.2         0.8            33.0        3.95
 2442          Valid   8/8  25/05/20  11:25:06  25/05/20  11:25:04.433     -1.567     40.53932    141.55793        50.66     1.2         1.2            33.0        3.95
 2443          Valid   7/7  25/05/20  11:30:07  25/05/20  11:30:05.436     -1.564     40.53926    141.55793        47.03     1.4         1.7            33.5        3.95
 2444          Valid   7/7  25/05/20  11:35:06  25/05/20  11:35:04.427     -1.573     40.53934    141.55791        43.98     1.5         1.5            33.5        3.95
 2445          Valid   7/7  25/05/20  11:40:06  25/05/20  11:40:04.433     -1.567     40.53929    141.55788        46.67     1.8         0.8            33.5        3.95
 2446          Valid   7/7  25/05/20  11:45:10  25/05/20  11:45:08.421     -1.579     40.53940    141.55782        50.45     1.8         1.1            35.0        3.95
 2447          Valid   7/7  25/05/20  11:50:06  25/05/20  11:50:04.425     -1.575     40.53933    141.55790        49.58     1.5         0.5            34.0        3.95
 2448          Valid   7/7  25/05/20  11:55:06  25/05/20  11:55:04.427     -1.573     40.53931    141.55791        47.29     1.8         0.8            33.5        3.95
 2449          Valid   7/7  25/05/20  12:00:06  25/05/20  12:00:04.429     -1.571     40.53931    141.55789        47.58     1.1         0.7            33.0        3.95
 2450          Valid   8/8  25/05/20  12:05:06  25/05/20  12:05:04.426     -1.574     40.53929    141.55790        52.72     1.1         1.1            33.0        3.95
 2451          Valid   7/7  25/05/20  12:10:11  25/05/20  12:10:09.428     -1.572     40.53929    141.55796        48.64     2.0         1.5            35.0        3.90
 2452          Valid   8/8  25/05/20  12:15:06  25/05/20  12:15:04.426     -1.574     40.53930    141.55793        49.04     1.0         0.5            33.5        3.95
 2453          Valid   7/7  25/05/20  12:20:06  25/05/20  12:20:04.420     -1.580     40.53929    141.55796        50.01     1.0         1.6            33.5        3.90
 2454          Valid   6/6  25/05/20  12:25:07  25/05/20  12:25:05.439     -1.561     40.53928    141.55796        50.33     5.5         0.4            34.5        3.90
 2455          Valid   6/6  25/05/20  12:30:07  25/05/20  12:30:05.425     -1.575     40.53933    141.55799        49.01     6.5         0.6            35.0        3.95
 2456          Valid   6/6  25/05/20  12:35:06  25/05/20  12:35:04.419     -1.581     40.53935    141.55793        46.51     1.3         0.6            34.5        3.90
 2457          Valid   7/7  25/05/20  12:40:06  25/05/20  12:40:04.415     -1.585     40.53930    141.55790        45.90     1.4         1.6            34.5        3.90
 2458          Valid   6/6  25/05/20  12:45:06  25/05/20  12:45:04.422     -1.578     40.53930    141.55795        54.92     2.5         1.5            34.5        3.90
 2459          Valid   7/7  25/05/20  12:50:13  25/05/20  12:50:11.198     -1.802     40.53930    141.55790        51.30     1.1         1.2            36.0        3.90
 2460          Valid   7/7  25/05/20  12:55:07  25/05/20  12:55:05.420     -1.580     40.53933    141.55796        51.39     2.2         0.3            34.0        3.90
 2461          Valid   6/6  25/05/20  13:00:06  25/05/20  13:00:04.416     -1.584     40.53931    141.55794        48.61     2.2         0.5            34.5        3.90
 2462          Valid   6/6  25/05/20  13:05:06  25/05/20  13:05:04.414     -1.586     40.53931    141.55791        51.85     2.1         1.5            34.5        3.90
 2463          Valid   6/6  25/05/20  13:10:06  25/05/20  13:10:04.415     -1.585     40.53933    141.55794        51.41     2.0         0.5            35.0        3.90
 2464          Valid   5/5  25/05/20  13:15:13  25/05/20  13:15:11.199     -1.801     40.53931    141.55793        50.22     2.0         1.0            36.5        3.90
 2465          Valid   6/7  25/05/20  13:20:06  25/05/20  13:20:04.410     -1.590     40.53932    141.55793        56.70     1.8         0.8            35.0        3.90
 2466          Valid   5/5  25/05/20  13:25:10  25/05/20  13:25:08.412     -1.588     40.53929    141.55792        66.77     1.5         0.6            36.0        3.90
 2467          Valid   6/6  25/05/20  13:30:06  25/05/20  13:30:04.409     -1.591     40.53932    141.55793        61.15     1.4         1.1            34.5        3.90
 2468          Valid   6/6  25/05/20  13:35:06  25/05/20  13:35:04.413     -1.587     40.53931    141.55794        55.14     1.6         0.9            34.0        3.90
 2469          Valid   6/6  25/05/20  13:40:11  25/05/20  13:40:09.410     -1.590     40.53929    141.55791        51.43     1.5         1.0            36.0        3.90
 2470          Valid   7/7  25/05/20  13:45:10  25/05/20  13:45:08.409     -1.591     40.53930    141.55788        52.92     1.2         1.0            35.5        3.90
 2471          Valid   7/7  25/05/20  13:50:06  25/05/20  13:50:04.408     -1.592     40.53932    141.55792        44.83     1.3         0.7            34.0        3.90
 2472          Valid   6/6  25/05/20  13:55:06  25/05/20  13:55:04.404     -1.596     40.53929    141.55786        46.75     1.5         1.3            34.0        3.90
 2473          Valid   6/6  25/05/20  14:00:06  25/05/20  14:00:04.404     -1.596     40.53931    141.55801        51.30     1.4         0.8            34.0        3.90
 2474          Valid   7/7  25/05/20  14:05:06  25/05/20  14:05:04.403     -1.597     40.53930    141.55796        46.57     1.2         0.7            34.0        3.90
 2475          Valid   7/7  25/05/20  14:10:06  25/05/20  14:10:04.405     -1.595     40.53931    141.55798        47.33     1.2         1.7            34.0        3.90
 2476          Valid   7/7  25/05/20  14:15:06  25/05/20  14:15:04.402     -1.598     40.53932    141.55797        50.69     1.2         0.9            34.0        3.90
 2477          Valid   7/7  25/05/20  14:20:06  25/05/20  14:20:04.399     -1.601     40.53928    141.55794        46.29     1.3         0.8            34.0        3.90
 2478          Valid   7/7  25/05/20  14:25:06  25/05/20  14:25:04.402     -1.598     40.53930    141.55795        47.80     1.3         0.8            34.5        3.90
 2479          Valid   7/7  25/05/20  14:30:06  25/05/20  14:30:04.400     -1.600     40.53930    141.55797        47.34     1.3         1.1            34.5        3.90
 2480          Valid   7/7  25/05/20  14:35:06  25/05/20  14:35:04.398     -1.602     40.53929    141.55796        48.88     1.3         0.5            35.0        3.90
 2481          Valid   7/7  25/05/20  14:40:06  25/05/20  14:40:04.396     -1.604     40.53930    141.55794        48.52     1.4         0.7            35.0        3.90
 2482          Valid   6/6  25/05/20  14:45:07  25/05/20  14:45:05.397     -1.603     40.53931    141.55793        49.68     1.6         0.6            35.0        3.90
 2483          Valid   8/8  25/05/20  14:50:06  25/05/20  14:50:04.390     -1.610     40.53930    141.55794        56.93     1.4         1.3            34.5        3.90
 2484          Valid   7/7  25/05/20  14:55:06  25/05/20  14:55:04.395     -1.605     40.53933    141.55793        56.76     1.7         1.7            34.5        3.90
 2485          Valid   7/7  25/05/20  15:00:06  25/05/20  15:00:04.390     -1.610     40.53934    141.55789        56.08     1.8         1.4            34.5        3.90
 2486          Valid   7/7  25/05/20  15:05:06  25/05/20  15:05:04.394     -1.606     40.53933    141.55792        54.99     2.0         0.7            35.0        3.90
 2487          Valid   6/6  25/05/20  15:10:07  25/05/20  15:10:05.396     -1.604     40.53927    141.55796        49.44     2.4         0.5            35.0        3.90
 2488          Valid   7/7  25/05/20  15:15:06  25/05/20  15:15:04.390     -1.610     40.53929    141.55790        46.64     1.2         0.8            35.0        3.90
 2489          Valid   6/6  25/05/20  15:20:07  25/05/20  15:20:05.389     -1.611     40.53929    141.55791        46.81     2.7         0.3            35.5        3.90
 2490          Valid   7/7  25/05/20  15:25:07  25/05/20  15:25:05.389     -1.611     40.53928    141.55789        47.73     1.2         0.7            35.5        3.90
 2491          Valid   6/6  25/05/20  15:30:07  25/05/20  15:30:05.389     -1.611     40.53928    141.55793        47.95     2.7         0.3            35.5        3.90
 2492          Valid   6/6  25/05/20  15:35:07  25/05/20  15:35:05.400     -1.600     40.53935    141.55797        49.57     5.7         0.8            35.5        3.90
 2493          Valid   7/7  25/05/20  15:40:06  25/05/20  15:40:04.386     -1.614     40.53930    141.55789        49.50     1.2         0.6            35.0        3.90
 2494          Valid   6/6  25/05/20  15:45:06  25/05/20  15:45:04.384     -1.616     40.53930    141.55790        48.51     4.8         0.3            35.0        3.90
 2495          Valid   6/6  25/05/20  15:50:07  25/05/20  15:50:05.383     -1.617     40.53930    141.55790        46.27     4.1         1.4            35.5        3.90
 2496          Valid   7/7  25/05/20  15:55:06  25/05/20  15:55:04.379     -1.621     40.53926    141.55785        48.21     3.4         0.5            35.0        3.90
 2497          Valid   7/7  25/05/20  16:00:07  25/05/20  16:00:05.387     -1.613     40.53934    141.55798        49.18     3.0         0.6            35.5        3.90
 2498          Valid   7/7  25/05/20  16:05:12  25/05/20  16:05:10.799     -1.201     40.53933    141.55791        42.07     2.6         1.3            37.0        3.90
 2499          Valid   7/7  25/05/20  16:10:06  25/05/20  16:10:04.384     -1.616     40.53931    141.55794        48.72     2.3         1.2            35.5        3.90
 2500          Valid   6/6  25/05/20  16:15:06  25/05/20  16:15:04.385     -1.615     40.53931    141.55796        47.69     2.4         0.6            35.0        3.90
 2501          Valid   6/6  25/05/20  16:20:06  25/05/20  16:20:04.380     -1.620     40.53930    141.55796        48.10     2.1         0.7            35.0        3.90
 2502          Valid   6/6  25/05/20  16:25:06  25/05/20  16:25:04.380     -1.620     40.53931    141.55796        46.41     2.0         0.7            35.0        3.90
 2503          Valid   6/6  25/05/20  16:30:06  25/05/20  16:30:04.375     -1.625     40.53926    141.55790        41.67     1.8         0.7            35.0        3.90
 2504          Valid   6/6  25/05/20  16:35:06  25/05/20  16:35:04.380     -1.620     40.53929    141.55791        42.77     1.7         0.5            35.0        3.90
 2505          Valid   6/6  25/05/20  16:40:06  25/05/20  16:40:04.378     -1.622     40.53931    141.55794        46.59     1.6         1.1            35.0        3.90
 2506          Valid   6/6  25/05/20  16:45:07  25/05/20  16:45:05.376     -1.624     40.53930    141.55791        44.80     1.6         0.6            35.0        3.90
 2507          Valid   6/6  25/05/20  16:50:06  25/05/20  16:50:04.382     -1.618     40.53932    141.55793        46.01     1.6         0.4            34.5        3.90
 2508          Valid   6/6  25/05/20  16:55:06  25/05/20  16:55:04.372     -1.628     40.53929    141.55789        45.03     1.5         0.8            35.0        3.90
 2509          Valid   6/6  25/05/20  17:00:07  25/05/20  17:00:05.389     -1.611     40.53933    141.55791        48.40     1.5         0.9            35.0        3.90
 2510          Valid   5/5  25/05/20  17:05:12  25/05/20  17:05:10.798     -1.202     40.53933    141.55797        48.11     1.8         0.9            36.0        3.90
 2511          Valid   6/6  25/05/20  17:10:06  25/05/20  17:10:04.379     -1.621     40.53927    141.55793        47.84     1.5         0.4            34.0        3.90
 2512          Valid   6/6  25/05/20  17:15:06  25/05/20  17:15:04.374     -1.626     40.53927    141.55795        47.44     1.6         1.5            33.0        3.90
 2513          Valid   6/6  25/05/20  17:20:12  25/05/20  17:20:10.797     -1.203     40.53930    141.55791        47.74     1.7         0.8            34.0        3.90
 2514          Valid   6/6  25/05/20  17:25:11  25/05/20  17:25:09.370     -1.630     40.53929    141.55795        43.91     1.8         1.0            33.5        3.90
